Date,Rs,u2,Tmax,Tmin,RH,pr,ETO
1991-02-03,15.8,1.2,29.7,22.1,90.8,18.0,3.2
1991-02-04,16.4,0.1,29.1,22.2,90.2,22.3,3.3
1991-02-05,17.8,0.6,30.2,23.0,89.2,7.4,3.6
1991-02-06,14.2,0.1,27.9,23.1,88.5,14.7,2.9
1991-02-07,23.0,1.3,30.9,23.6,84.8,3.7,4.7
1991-02-08,20.3,1.5,30.9,23.8,85.9,4.5,4.2
1991-02-09,17.9,1.5,31.1,23.8,86.9,5.2,3.8
1991-02-10,19.6,1.5,30.9,23.6,84.2,7.4,4.1
1991-02-11,9.6,0.1,25.9,23.6,91.8,15.1,2.1
1991-02-12,10.7,0.1,26.7,22.7,91.2,3.9,2.3
1991-02-13,18.6,2.0,31.7,22.9,87.2,8.9,4.0
1991-02-14,12.5,1.5,28.1,23.8,90.9,1.3,2.7
1991-02-15,10.7,1.4,28.1,23.2,92.7,12.2,2.3
1991-02-16,19.1,0.8,30.7,22.8,86.8,18.8,3.9
1991-02-17,18.2,1.5,31.0,24.2,89.7,8.3,3.8
1991-02-18,19.2,0.3,31.1,24.2,86.5,8.2,4.0
1991-02-19,18.4,0.1,31.5,24.0,90.0,4.1,3.9
1991-02-20,15.3,0.1,30.9,22.6,86.4,34.1,3.2
1991-02-21,15.0,1.5,30.3,22.5,89.4,2.7,3.2
1991-02-22,9.8,0.1,25.7,22.0,90.9,20.0,2.1
1991-02-23,11.1,0.3,25.7,23.0,92.5,18.2,2.3
1991-02-24,9.5,0.8,25.1,23.0,93.1,31.0,2.0
1991-02-25,17.5,0.1,29.9,22.8,88.2,24.1,3.6
1991-02-26,10.5,0.0,26.3,22.5,90.1,10.3,2.2
1991-02-27,16.4,0.1,30.4,22.1,91.5,14.9,3.4
1991-02-28,14.8,0.1,29.5,22.8,89.9,16.3,3.1
1991-03-01,16.4,1.0,31.1,23.6,90.1,14.4,3.5
1991-03-02,13.3,1.5,29.9,23.2,90.1,7.4,2.9
1991-03-03,12.1,0.3,28.7,23.4,89.0,3.7,2.6
1991-03-04,10.7,0.1,28.1,23.8,90.4,28.5,2.3
1991-03-05,13.1,0.1,28.3,24.2,90.0,2.0,2.8
1991-03-06,19.5,1.1,31.4,23.4,87.6,2.5,4.1
1991-03-07,20.2,1.5,31.4,24.2,86.9,1.5,4.3
1991-03-08,17.2,1.9,30.8,25.0,89.9,1.6,3.7
1991-03-09,12.8,1.0,28.3,24.6,86.2,6.0,2.8
1991-03-10,18.5,1.5,31.2,24.0,85.1,1.9,4.0
1991-03-11,16.5,0.5,31.4,23.0,87.8,1.9,3.5
1991-03-12,11.0,0.0,29.9,23.8,90.0,1.1,2.4
1991-03-13,9.5,1.4,29.2,23.6,92.9,0.4,2.2
1991-03-14,10.1,0.5,27.5,23.5,92.4,17.4,2.2
1991-03-15,17.3,0.7,30.5,23.5,87.2,4.4,3.6
1991-03-16,15.8,1.5,29.9,22.7,88.1,8.2,3.4
1991-03-17,13.0,2.4,29.7,23.2,88.8,1.1,3.0
1991-03-18,19.8,0.1,31.2,23.0,87.1,8.6,4.0
1991-03-19,16.5,0.6,30.1,23.0,88.6,4.6,3.4
1991-03-20,23.9,1.5,31.7,22.7,85.1,5.2,4.9
1991-03-21,22.4,1.5,32.2,23.8,84.4,0.0,4.7
1991-03-22,22.6,1.1,31.9,24.5,84.9,0.0,4.7
1991-03-23,21.2,1.3,32.4,24.5,84.7,3.3,4.5
1991-03-24,10.6,1.2,29.1,24.2,90.9,18.5,2.4
1991-03-25,16.6,0.5,31.0,23.2,91.7,7.2,3.5
1991-03-26,16.9,0.1,30.1,24.4,83.0,34.4,3.5
1991-03-27,17.2,0.3,30.8,24.2,88.3,4.5,3.6
1991-03-28,13.1,1.0,30.2,23.9,90.9,4.4,2.9
1991-03-29,22.1,1.0,31.7,22.4,84.3,9.5,4.5
1991-03-30,14.9,1.5,31.6,23.7,89.4,5.6,3.3
1991-03-31,11.7,1.4,30.0,23.7,88.6,1.6,2.7
1991-04-01,21.1,0.3,31.8,24.8,84.4,2.6,4.4
1991-04-02,11.2,0.6,28.7,24.0,88.9,24.6,2.5
1991-04-03,12.3,1.0,30.3,23.1,91.4,6.3,2.7
1991-04-04,10.9,0.3,27.3,23.6,91.1,16.7,2.4
1991-04-05,15.1,1.2,29.7,22.6,88.1,23.1,3.2
1991-04-06,14.6,0.7,29.5,23.4,90.7,5.1,3.1
1991-04-07,16.1,0.1,29.8,24.0,90.2,6.8,3.4
1991-04-08,21.0,0.1,31.3,24.2,85.2,7.6,4.3
1991-04-09,13.4,0.3,29.5,24.8,89.5,5.6,2.9
1991-04-10,9.5,1.4,26.3,23.7,94.1,29.6,2.0
1991-04-11,12.1,0.1,29.3,23.5,90.7,12.6,2.6
1991-04-12,10.5,0.7,29.7,23.7,91.8,9.1,2.3
1991-04-13,16.0,1.4,32.8,23.2,86.9,4.9,3.6
1991-04-14,17.9,1.2,31.3,24.1,87.8,0.4,3.8
1991-04-15,12.1,0.7,30.4,24.0,92.4,7.1,2.6
1991-04-16,16.1,0.3,32.2,23.8,85.5,6.8,3.5
1991-04-17,21.3,1.0,31.9,24.2,86.8,11.2,4.4
1991-04-18,12.5,0.3,29.3,24.0,91.4,18.5,2.7
1991-04-19,18.6,0.8,31.2,23.8,86.4,5.0,3.9
1991-04-20,15.8,1.0,31.0,23.1,84.8,0.0,3.4
1991-04-21,10.6,0.5,30.5,24.0,93.4,1.9,2.4
1991-04-22,12.4,0.7,29.5,24.0,91.0,9.4,2.7
1991-04-23,11.4,0.1,27.3,23.8,91.0,8.8,2.4
1991-04-24,19.1,1.0,31.8,23.8,87.4,3.7,4.0
1991-04-25,17.9,1.4,32.4,24.4,87.4,1.6,3.9
1991-04-26,16.8,1.2,30.0,24.0,88.2,5.7,3.5
1991-04-27,22.4,0.8,32.7,24.2,84.9,5.0,4.6
1991-04-28,15.8,0.8,31.8,24.8,88.0,2.3,3.4
1991-04-29,14.5,0.2,30.7,25.2,87.9,6.2,3.1
1991-04-30,13.7,0.1,30.5,24.0,89.1,3.7,2.9
1991-05-01,18.4,0.7,32.2,24.6,86.2,6.8,3.9
1991-05-02,14.2,0.6,29.9,25.2,87.1,8.5,3.1
1991-05-03,12.4,0.6,27.7,24.0,88.9,30.0,2.6
1991-05-04,18.0,0.5,32.4,23.9,87.5,20.4,3.8
1991-05-05,14.5,0.5,30.8,24.2,88.9,13.8,3.1
1991-05-06,13.3,0.1,30.1,23.7,89.7,16.0,2.8
1991-05-07,16.7,0.8,31.8,23.7,90.8,19.5,3.5
1991-05-08,20.5,1.0,31.9,24.5,85.9,1.9,4.3
1991-05-09,16.5,1.0,30.7,25.0,88.2,2.0,3.5
1991-05-10,20.9,0.8,32.2,24.8,85.2,7.9,4.4
1991-05-11,16.5,1.5,31.3,24.7,86.0,4.5,3.6
1991-05-12,19.9,0.8,32.7,24.0,84.8,17.5,4.2
1991-05-13,18.5,0.6,32.2,24.6,85.1,0.4,3.9
1991-05-14,21.3,0.6,32.1,24.6,82.8,1.4,4.4
1991-05-15,18.9,0.8,31.5,24.9,86.3,1.3,4.0
1991-05-16,22.0,0.8,32.8,24.8,83.5,4.7,4.6
1991-05-17,17.8,1.0,32.1,24.7,85.0,1.5,3.8
1991-05-18,20.2,0.8,31.9,24.8,82.2,2.3,4.2
1991-05-19,15.5,1.3,31.9,24.8,85.6,1.6,3.5
1991-05-20,19.7,0.6,32.1,25.0,84.3,0.3,4.1
1991-05-21,22.0,0.8,32.8,24.5,81.6,2.6,4.6
1991-05-22,19.9,0.9,32.7,24.6,80.7,2.1,4.2
1991-05-23,16.8,0.4,30.9,23.7,84.2,0.0,3.4
1991-05-24,21.3,0.3,33.0,23.3,85.1,8.4,4.3
1991-05-25,11.9,0.6,31.0,24.4,91.0,4.1,2.6
1991-05-26,9.5,0.6,28.7,24.0,90.3,2.9,2.1
1991-05-27,17.0,0.1,31.2,23.8,85.4,6.7,3.5
1991-05-28,21.2,0.1,33.0,23.2,82.4,6.4,4.2
1991-05-29,21.9,0.6,33.0,23.7,81.9,0.1,4.5
1991-05-30,22.8,1.5,33.2,23.5,78.9,0.9,4.9
1991-05-31,20.7,1.1,31.9,24.2,84.2,1.8,4.3
1991-06-01,18.5,0.8,31.5,24.0,81.9,1.5,3.9
1991-06-02,20.8,1.5,32.7,23.7,83.0,2.8,4.4
1991-06-03,19.4,0.1,32.1,24.5,84.0,1.0,3.9
1991-06-04,17.5,0.5,31.1,23.8,87.4,10.0,3.6
1991-06-05,11.9,0.5,30.5,24.0,86.8,7.2,2.6
1991-06-06,17.2,0.3,30.5,22.5,87.2,22.9,3.4
1991-06-07,14.1,0.5,31.2,24.7,88.8,2.1,3.0
1991-06-08,15.2,0.8,29.8,23.7,88.9,7.0,3.1
1991-06-09,20.7,0.6,32.2,23.7,85.4,2.5,4.2
1991-06-10,14.9,0.6,30.3,23.6,87.4,1.1,3.1
1991-06-11,15.6,0.1,31.1,23.8,87.8,8.2,3.2
1991-06-12,14.4,0.5,26.9,23.2,89.6,11.4,2.8
1991-06-13,18.1,1.0,31.8,23.6,87.1,2.4,3.8
1991-06-14,14.8,1.0,30.3,22.7,85.8,30.0,3.1
1991-06-15,14.5,1.2,29.7,23.8,89.5,2.5,3.0
1991-06-16,14.8,1.0,30.4,23.5,89.5,4.6,3.1
1991-06-17,20.0,0.1,32.6,23.5,88.0,3.0,4.0
1991-06-18,18.7,0.1,31.9,24.8,84.9,4.2,3.8
1991-06-19,19.3,1.1,32.2,24.6,83.7,8.6,4.1
1991-06-20,20.1,0.3,31.9,23.5,86.4,2.8,4.0
1991-06-21,20.1,1.0,32.2,23.5,86.6,3.0,4.1
1991-06-22,16.2,0.5,30.9,23.8,86.2,10.8,3.3
1991-06-23,19.0,1.5,31.8,24.0,85.4,2.3,4.0
1991-06-24,13.0,0.6,29.9,22.8,89.0,25.4,2.7
1991-06-25,16.1,0.6,30.9,22.0,87.1,29.8,3.3
1991-06-26,18.9,0.3,31.8,23.4,84.2,4.6,3.8
1991-06-27,20.1,0.4,32.4,23.9,84.4,5.1,4.1
1991-06-28,21.2,0.3,33.0,24.6,83.2,4.0,4.3
1991-06-29,17.6,1.1,31.5,24.2,87.6,1.8,3.7
1991-06-30,16.1,0.1,30.5,23.0,86.2,8.2,3.2
1991-07-01,20.6,0.1,31.1,23.6,86.1,3.4,4.1
1991-07-02,20.7,0.2,31.7,24.0,84.8,1.4,4.1
1991-07-03,20.2,1.5,32.2,24.2,83.4,2.9,4.3
1991-07-04,18.9,0.6,32.7,24.5,85.8,1.3,3.9
1991-07-05,21.5,0.9,31.5,24.6,83.3,1.5,4.4
1991-07-06,21.9,1.1,32.1,24.6,81.4,1.3,4.5
1991-07-07,21.4,1.3,32.1,24.5,81.4,0.4,4.5
1991-07-08,19.8,0.1,35.2,23.8,83.9,2.8,4.1
1991-07-09,19.5,0.6,32.8,24.2,83.3,5.1,4.1
1991-07-10,21.3,0.8,33.1,24.2,81.6,3.8,4.4
1991-07-11,14.7,0.5,31.9,24.5,83.3,5.4,3.2
1991-07-12,12.3,0.5,31.1,23.7,87.2,4.2,2.7
1991-07-13,20.0,0.4,32.1,23.5,81.5,7.5,4.0
1991-07-14,22.1,2.0,32.4,24.5,81.5,0.0,4.7
1991-07-15,21.2,0.1,33.0,23.8,81.9,0.0,4.3
1991-07-16,16.8,1.5,32.0,24.6,87.4,0.1,3.6
1991-07-17,15.9,0.9,31.1,23.4,83.9,9.5,3.4
1991-07-18,16.0,0.6,30.9,23.5,85.4,7.5,3.3
1991-07-19,22.3,1.5,31.3,23.8,79.0,22.1,4.6
1991-07-20,22.2,0.8,31.7,22.9,80.5,2.8,4.5
1991-07-21,21.4,1.1,32.2,23.7,82.0,0.0,4.4
1991-07-22,17.2,0.2,31.7,24.2,86.5,0.0,3.5
1991-07-23,22.1,0.6,30.9,23.5,82.9,4.9,4.4
1991-07-24,21.3,1.0,32.4,23.2,83.1,0.0,4.4
1991-07-25,22.8,0.3,32.8,22.9,81.1,4.3,4.5
1991-07-26,20.8,1.5,32.7,24.0,83.5,0.0,4.4
1991-07-27,19.9,0.6,31.8,24.6,84.4,9.2,4.1
1991-07-28,18.9,1.0,31.5,23.6,86.0,0.3,3.9
1991-07-29,22.4,0.0,32.7,23.8,82.2,0.6,4.5
1991-07-30,22.8,0.1,33.0,23.8,81.5,0.1,4.6
1991-07-31,21.2,0.6,32.7,24.3,81.7,0.0,4.4
1991-08-01,21.8,1.1,33.2,24.0,81.0,0.0,4.6
1991-08-02,22.1,1.1,32.5,24.3,81.5,5.0,4.6
1991-08-03,22.4,0.6,32.7,24.8,81.0,0.9,4.6
1991-08-04,22.1,1.0,32.1,23.8,79.9,1.4,4.6
1991-08-05,23.3,0.6,33.9,25.3,76.9,1.7,4.9
1991-08-06,23.3,0.6,34.0,23.8,75.2,0.0,4.8
1991-08-07,22.5,0.8,33.4,25.2,78.1,0.0,4.8
1991-08-08,19.0,1.1,33.4,24.6,81.0,0.0,4.2
1991-08-09,22.2,0.6,32.8,24.0,78.1,1.5,4.6
1991-08-10,22.3,2.0,33.1,25.6,80.2,0.0,5.0
1991-08-11,20.8,0.6,33.3,24.4,83.4,5.6,4.4
1991-08-12,22.7,0.6,33.2,24.1,80.7,1.3,4.7
1991-08-13,21.9,1.0,33.2,23.5,80.3,0.9,4.6
1991-08-14,23.1,1.0,32.4,23.7,80.9,1.5,4.8
1991-08-15,23.0,1.5,32.8,25.4,80.6,4.2,5.0
1991-08-16,23.7,2.0,33.1,24.8,79.4,2.2,5.2
1991-08-17,23.7,2.0,33.4,26.0,79.0,0.0,5.3
1991-08-18,23.4,1.1,33.4,26.0,80.7,0.2,5.0
1991-08-19,19.1,0.6,34.1,26.0,81.3,0.0,4.2
1991-08-20,24.2,1.5,33.2,24.8,79.2,3.5,5.2
1991-08-21,23.4,2.0,32.8,26.6,79.8,0.0,5.2
1991-08-22,23.2,1.8,33.2,25.0,80.7,1.1,5.1
1991-08-23,23.1,0.6,34.0,24.6,79.2,0.4,4.9
1991-08-24,23.2,1.3,33.2,24.4,78.4,1.9,5.0
1991-08-25,23.9,1.7,33.2,24.0,78.6,0.0,5.2
1991-08-26,24.7,1.1,33.2,23.5,77.0,0.0,5.2
1991-08-27,24.7,1.5,33.1,23.5,78.1,0.2,5.3
1991-08-28,24.7,0.8,33.1,24.2,77.6,0.4,5.1
1991-08-29,24.4,1.3,33.7,23.8,78.2,0.0,5.2
1991-08-30,24.5,1.3,33.8,24.6,77.1,0.3,5.3
1991-08-31,23.4,1.1,33.8,25.4,76.7,0.0,5.1
1991-09-01,22.2,1.3,32.7,24.8,79.0,0.4,4.8
1991-09-02,23.4,2.0,33.7,25.8,77.4,0.0,5.4
1991-09-03,24.6,1.5,33.2,24.0,75.9,0.0,5.4
1991-09-04,24.8,1.8,33.1,24.4,75.9,0.0,5.5
1991-09-05,23.6,1.8,33.7,25.2,75.3,0.0,5.4
1991-09-06,23.9,1.8,33.4,24.0,78.1,0.0,5.3
1991-09-07,22.1,0.8,34.0,25.0,80.1,0.0,4.8
1991-09-08,21.4,1.1,34.2,24.2,80.4,0.0,4.7
1991-09-09,21.9,0.6,33.2,25.0,80.6,9.1,4.7
1991-09-10,22.8,1.3,34.4,25.1,79.9,0.9,5.1
1991-09-11,24.5,1.5,34.8,24.6,76.5,0.0,5.5
1991-09-12,24.6,1.8,33.8,24.8,75.9,0.0,5.5
1991-09-13,24.3,2.0,33.1,24.6,75.7,0.2,5.5
1991-09-14,24.7,2.3,32.7,23.6,74.2,0.0,5.6
1991-09-15,25.1,1.5,33.1,23.2,74.6,0.0,5.4
1991-09-16,25.0,0.8,34.2,23.3,75.6,0.0,5.3
1991-09-17,24.1,0.4,34.4,23.6,75.6,0.0,5.0
1991-09-18,22.9,1.3,33.5,24.6,76.9,0.0,5.1
1991-09-19,21.2,1.0,34.2,23.8,80.6,0.0,4.7
1991-09-20,22.9,1.7,33.2,25.3,78.2,1.4,5.2
1991-09-21,22.2,1.8,33.8,25.8,79.7,0.2,5.1
1991-09-22,23.8,1.8,33.4,25.3,74.2,0.4,5.5
1991-09-23,23.8,1.5,33.4,24.7,77.4,0.9,5.3
1991-09-24,24.8,0.9,33.7,24.2,76.9,1.3,5.3
1991-09-25,24.5,1.8,33.8,24.4,74.2,0.3,5.6
1991-09-26,24.5,1.8,33.7,24.4,78.1,0.6,5.4
1991-09-27,24.0,1.0,34.4,25.0,79.9,0.0,5.2
1991-09-28,24.8,1.3,33.4,24.6,77.4,0.9,5.4
1991-09-29,23.0,2.1,32.7,24.2,77.4,0.0,5.2
1991-09-30,25.4,1.3,33.2,24.5,74.9,0.0,5.5
1991-10-01,24.2,0.8,33.8,23.5,75.1,0.0,5.1
1991-10-02,21.8,1.7,33.9,23.1,80.1,0.0,4.9
1991-10-03,24.8,1.6,32.8,23.2,76.2,8.2,5.3
1991-10-04,24.3,1.5,33.2,23.1,74.3,0.2,5.3
1991-10-05,25.1,2.3,32.8,23.8,74.9,0.0,5.6
1991-10-06,24.8,1.3,33.2,22.9,76.4,0.0,5.3
1991-10-07,24.5,0.8,33.4,23.0,78.1,0.0,5.1
1991-10-08,25.1,1.5,33.7,24.0,76.7,0.0,5.5
1991-10-09,25.3,1.7,34.8,24.2,78.2,0.0,5.7
1991-10-10,23.6,1.0,34.7,24.8,77.4,0.0,5.2
1991-10-11,24.7,1.3,34.2,26.4,76.8,0.0,5.5
1991-10-12,24.0,2.0,33.7,25.5,74.6,0.0,5.6
1991-10-13,21.6,2.0,33.7,24.8,78.1,0.0,5.0
1991-10-14,19.9,0.8,33.8,24.4,76.5,0.0,4.4
1991-10-15,23.0,1.1,33.2,25.4,76.6,0.0,5.0
1991-10-16,24.8,2.0,32.5,25.0,73.2,0.0,5.6
1991-10-17,23.0,1.6,32.8,23.0,75.4,0.0,5.1
1991-10-18,24.4,1.1,33.3,23.5,77.1,0.0,5.2
1991-10-19,23.3,1.8,33.4,23.5,76.2,0.0,5.2
1991-10-20,24.3,1.6,33.2,24.7,74.9,0.0,5.4
1991-10-21,25.2,1.1,33.7,25.0,73.7,0.0,5.5
1991-10-22,25.3,0.9,33.5,23.6,72.9,0.2,5.3
1991-10-23,24.6,2.0,33.2,24.6,73.1,0.1,5.6
1991-10-24,24.3,2.0,33.5,24.7,72.8,0.0,5.6
1991-10-25,22.4,1.5,33.8,24.6,75.2,0.0,5.1
1991-10-26,20.8,2.0,33.4,24.8,77.4,0.0,4.9
1991-10-27,20.5,1.6,33.6,25.1,80.9,0.0,4.7
1991-10-28,18.3,0.8,32.5,24.1,81.5,5.1,4.0
1991-10-29,18.8,1.1,32.5,24.0,78.6,16.3,4.2
1991-10-30,15.2,2.2,31.3,22.9,83.6,2.6,3.6
1991-10-31,23.3,2.0,32.5,23.0,79.1,10.9,5.1
1991-11-01,24.1,2.0,32.8,24.2,75.2,0.0,5.4
1991-11-02,23.4,1.1,33.8,22.7,75.6,0.0,5.0
1991-11-03,20.4,0.6,33.4,22.9,77.9,0.7,4.3
1991-11-04,21.2,0.6,34.4,25.2,76.4,0.0,4.6
1991-11-05,23.7,1.1,33.7,25.0,75.1,1.2,5.2
1991-11-06,24.2,1.6,33.7,25.0,73.6,0.0,5.4
1991-11-07,24.1,1.6,34.1,24.1,74.8,0.0,5.4
1991-11-08,23.6,1.5,33.4,25.0,74.4,0.3,5.3
1991-11-09,22.7,2.2,33.1,25.0,78.6,1.9,5.1
1991-11-10,20.5,1.6,33.2,25.0,76.6,0.0,4.7
1991-11-11,24.4,1.8,33.1,23.5,74.6,0.0,5.4
1991-11-12,24.5,0.7,32.7,22.9,75.8,0.0,5.0
1991-11-13,24.0,1.5,33.1,24.1,75.1,0.0,5.3
1991-11-14,24.2,2.2,33.2,24.3,75.8,0.0,5.5
1991-11-15,23.9,1.6,33.2,24.1,72.6,0.1,5.3
1991-11-16,24.1,1.6,33.4,24.2,72.8,0.0,5.4
1991-11-17,20.6,2.4,33.2,25.0,76.1,0.0,5.0
1991-11-18,22.6,1.1,33.1,24.8,74.4,0.0,4.9
1991-11-19,24.3,1.6,33.4,23.3,72.6,0.0,5.4
1991-11-20,18.9,1.5,33.8,24.0,75.4,0.0,4.5
1991-11-21,22.8,2.5,33.4,24.0,74.9,0.0,5.4
1991-11-22,23.8,1.6,33.7,23.9,73.2,0.0,5.3
1991-11-23,21.7,1.8,33.5,24.8,74.3,0.0,5.0
1991-11-24,23.4,2.0,33.8,24.0,74.4,0.0,5.4
1991-11-25,22.3,1.5,33.5,23.5,73.4,0.0,5.0
1991-11-26,21.3,1.6,33.1,23.3,73.9,0.0,4.8
1991-11-27,21.6,1.6,32.9,23.2,73.6,0.0,4.9
1991-11-28,21.1,0.6,33.7,24.0,75.0,0.0,4.5
1991-11-29,20.0,1.6,33.1,24.1,77.7,0.0,4.5
1991-11-30,16.2,2.0,33.0,24.5,79.6,4.4,4.0
1991-12-01,21.4,1.7,33.4,24.0,73.8,1.0,4.9
1991-12-02,22.7,1.3,34.0,24.5,73.2,1.2,5.1
1991-12-03,19.2,1.8,33.7,24.8,75.9,0.0,4.6
1991-12-04,17.6,1.1,32.8,26.0,78.4,0.5,4.0
1991-12-05,10.2,1.5,29.7,22.3,85.7,16.9,2.5
1991-12-06,21.0,1.1,33.1,22.4,78.5,14.6,4.5
1991-12-07,21.7,2.0,33.7,25.0,77.3,0.1,5.0
1991-12-08,21.4,2.2,33.1,25.2,76.7,0.0,5.0
1991-12-09,20.4,2.0,33.0,25.5,76.8,0.0,4.8
1991-12-10,21.6,1.8,33.2,24.1,77.2,0.0,4.9
1991-12-11,21.3,1.8,32.8,24.8,77.6,0.0,4.8
1991-12-12,20.4,2.4,32.8,25.0,78.6,0.0,4.8
1991-12-13,19.6,2.1,32.8,24.2,77.2,0.0,4.6
1991-12-14,21.4,2.8,35.8,24.7,78.0,0.0,5.4
1991-12-15,20.5,2.7,32.7,24.7,76.8,0.0,4.9
1991-12-16,21.7,3.4,33.2,25.0,79.1,0.0,5.2
1991-12-17,21.3,3.2,32.8,25.0,80.4,0.0,5.0
1991-12-18,22.2,3.2,33.4,24.8,79.6,0.0,5.2
1991-12-19,18.7,3.3,33.2,25.6,77.8,2.0,4.8
1991-12-20,21.5,3.7,33.8,27.0,76.1,0.0,5.6
1991-12-21,22.4,3.2,33.7,24.8,74.6,2.9,5.6
1991-12-22,22.5,2.6,33.5,24.9,76.9,0.0,5.3
1991-12-23,21.0,2.6,33.2,25.8,76.8,0.0,5.1
1991-12-24,18.0,3.3,32.7,24.9,76.9,0.0,4.7
1991-12-25,21.4,3.3,33.1,24.7,76.5,0.0,5.3
1991-12-26,22.2,2.8,33.4,24.0,75.9,0.0,5.3
1991-12-27,23.3,3.2,33.1,24.4,77.2,0.0,5.5
1991-12-28,21.0,3.1,33.2,24.7,77.4,1.1,5.1
1991-12-29,21.5,2.6,33.4,25.0,78.6,2.8,5.1
1991-12-30,21.7,2.7,32.5,25.0,79.9,7.3,5.0
1991-12-31,19.7,2.2,31.7,24.2,79.8,10.8,4.5
1992-01-01,21.3,1.9,32.2,24.0,79.9,3.7,4.7
1992-01-02,21.2,2.4,32.4,24.1,80.3,5.0,4.8
1992-01-03,19.6,1.5,33.1,24.2,80.2,6.4,4.4
1992-01-04,19.1,1.7,32.7,24.1,79.3,4.9,4.4
1992-01-05,11.6,1.5,30.8,24.5,85.0,6.0,2.8
1992-01-06,13.9,2.1,32.4,23.5,88.7,5.1,3.2
1992-01-07,9.0,1.4,28.7,23.8,93.6,13.7,2.0
1992-01-08,10.4,0.9,28.9,23.2,91.3,10.9,2.3
1992-01-09,13.8,0.6,31.7,23.2,91.1,10.4,3.0
1992-01-10,18.3,1.5,31.3,23.4,85.6,2.5,3.9
1992-01-11,22.3,2.2,31.7,22.2,79.2,1.6,4.8
1992-01-12,20.0,1.8,31.6,24.3,80.5,1.9,4.4
1992-01-13,18.7,1.3,32.1,25.4,81.0,0.7,4.2
1992-01-14,20.5,1.2,32.7,24.0,80.9,2.8,4.4
1992-01-15,16.1,1.7,30.3,23.4,90.7,4.6,3.3
1992-01-16,22.4,1.5,32.2,22.7,82.0,6.5,4.7
1992-01-17,17.2,1.6,31.9,23.2,84.3,0.5,3.8
1992-01-18,11.5,1.7,29.0,24.2,88.2,17.6,2.7
1992-01-19,15.0,1.5,30.1,23.0,85.9,15.2,3.3
1992-01-20,15.5,1.5,30.9,22.9,85.6,21.6,3.4
1992-01-21,13.9,1.3,30.8,22.9,89.7,8.8,3.0
1992-01-22,10.3,1.9,29.5,22.9,87.0,21.0,2.5
1992-01-23,16.9,2.4,31.2,22.9,91.8,6.8,3.5
1992-01-24,18.3,1.5,31.3,23.2,83.7,6.2,4.0
1992-01-25,16.8,1.2,30.3,22.5,87.6,24.2,3.5
1992-01-26,16.9,1.0,30.5,22.9,86.8,7.2,3.5
1992-01-27,14.9,1.6,29.5,23.5,88.6,17.7,3.2
1992-01-28,20.6,2.1,31.7,23.8,84.2,15.5,4.4
1992-01-29,20.1,2.3,31.5,23.7,85.2,0.9,4.3
1992-01-30,18.4,2.1,31.4,24.1,88.3,4.4,3.9
1992-01-31,13.6,2.3,30.7,24.6,88.9,14.8,3.1
1992-02-01,12.5,1.8,28.3,22.7,88.3,10.6,2.8
1992-02-02,11.9,1.0,32.0,21.4,86.8,11.6,2.8
1992-02-03,23.1,1.7,32.1,22.1,83.1,10.0,4.8
1992-02-04,10.8,1.7,27.7,23.5,88.9,18.4,2.4
1992-02-05,18.1,2.4,31.2,22.1,87.6,17.8,3.9
1992-02-06,14.2,1.2,31.0,23.1,87.8,24.3,3.1
1992-02-07,11.6,1.9,29.1,23.2,87.7,26.6,2.7
1992-02-08,18.4,2.5,31.1,23.0,88.0,12.9,3.9
1992-02-09,9.3,1.8,28.7,23.2,95.9,30.0,2.0
1992-02-10,11.4,1.0,29.1,22.9,89.4,38.4,2.5
1992-02-11,13.5,1.4,31.4,22.7,90.1,3.6,3.0
1992-02-12,12.8,2.1,29.7,23.0,87.6,7.9,2.9
1992-02-13,10.5,1.0,30.0,22.8,89.8,8.6,2.4
1992-02-14,19.2,2.3,31.2,22.7,85.0,10.1,4.1
1992-02-15,15.4,1.7,30.2,22.7,91.4,12.9,3.2
1992-02-16,16.0,1.1,30.1,23.5,87.6,22.2,3.4
1992-02-17,21.7,2.0,31.8,23.5,85.2,6.5,4.6
1992-02-18,13.7,1.7,30.1,23.9,89.9,4.8,3.0
1992-02-19,20.0,2.5,31.9,23.5,84.0,9.3,4.4
1992-02-20,20.3,2.3,31.5,23.9,85.9,2.7,4.3
1992-02-21,20.7,1.8,31.9,24.4,86.0,5.6,4.4
1992-02-22,21.8,2.6,31.3,24.0,81.4,5.5,4.8
1992-02-23,21.5,2.0,32.2,23.5,80.8,1.8,4.7
1992-02-24,19.7,2.2,33.0,23.9,84.4,1.4,4.4
1992-02-25,12.4,1.3,30.5,23.2,89.2,1.3,2.8
1992-02-26,15.2,0.8,31.7,23.8,88.9,17.2,3.3
1992-02-27,17.2,1.9,31.2,23.7,87.2,16.6,3.7
1992-02-28,23.8,2.0,32.2,24.1,82.2,4.3,5.1
1992-02-29,17.3,1.7,30.7,24.2,83.2,4.5,3.9
1992-03-01,18.0,1.6,31.8,24.2,86.3,7.2,3.9
1992-03-02,17.8,1.6,33.2,23.8,89.2,4.4,3.9
1992-03-03,12.4,1.2,30.0,22.1,90.8,60.0,2.7
1992-03-04,10.0,0.7,25.7,22.7,91.1,23.1,2.2
1992-03-05,16.2,0.9,31.0,22.0,91.4,29.8,3.4
1992-03-06,13.1,1.2,30.5,23.0,88.7,8.2,2.9
1992-03-07,17.0,1.3,31.6,22.5,88.5,6.1,3.6
